"shape_id","stop_id","stop_sequence","stop_rank","fake_timestamp"
11079001,36931,276,43,00:00:43
11079001,36940,281,44,00:00:44
11079001,36960,289,45,00:00:45
11096003,1551,1,1,00:00:01
11096003,1652,9,2,00:00:02
11096003,1662,15,3,00:00:03
11096003,1672,20,4,00:00:04
11096003,1682,24,5,00:00:05
11096003,27420,34,6,00:00:06
11096003,41904,43,7,00:00:07
11096003,41908,52,8,00:00:08
11096003,41970,59,9,00:00:09
11096003,11175,62,10,00:00:10
11098001,26680,1,1,00:00:01
11098001,26689,7,2,00:00:02
11098001,26690,12,3,00:00:03
11098001,26693,18,4,00:00:04
11098001,26698,21,5,00:00:05
11098001,26701,30,6,00:00:06
11098001,26705,39,7,00:00:07
11098003,26680,1,1,00:00:01
11098003,26689,7,2,00:00:02
11098003,26690,12,3,00:00:03
11098003,26693,18,4,00:00:04
11098004,26698,1,1,00:00:01
11098004,26701,10,2,00:00:02
11098004,26705,19,3,00:00:03
11105005,45305,1,1,00:00:01
11105005,46474,16,2,00:00:02
11105005,56510,21,3,00:00:03
11105005,54944,43,4,00:00:04
11105005,56519,54,5,00:00:05
11105005,54971,67,6,00:00:06
11105005,56790,87,7,00:00:07
11105005,56792,93,8,00:00:08
11105005,54146,99,9,00:00:09
11105005,54147,105,10,00:00:10
11105005,54148,111,11,00:00:11
11105005,45070,114,12,00:00:12
11105005,45080,120,13,00:00:13
11105005,45090,124,14,00:00:14
11105005,45110,129,15,00:00:15
11105005,45120,133,16,00:00:16
11105005,45130,140,17,00:00:17
11105005,45140,145,18,00:00:18
11105005,56610,150,19,00:00:19
11105005,56620,153,20,00:00:20
11105005,56631,160,21,00:00:21
11105005,54842,182,22,00:00:22
11128008,59316,1,1,00:00:01
11128008,40823,22,2,00:00:02
11128008,40825,32,3,00:00:03
11128008,40826,39,4,00:00:04
11128008,40828,59,5,00:00:05
11128008,40811,65,6,00:00:06
11128008,40812,68,7,00:00:07
11128008,40813,72,8,00:00:08
11128008,50075,76,9,00:00:09
11128008,54206,84,10,00:00:10
11128008,60923,115,11,00:00:11
11128008,60920,137,12,00:00:12
11128008,60930,143,13,00:00:13
11128008,41131,150,14,00:00:14
11128008,58600,154,15,00:00:15
11128008,41134,163,16,00:00:16
11128008,41135,166,17,00:00:17
11128008,41136,176,18,00:00:18
11128008,41137,179,19,00:00:19
11128008,41138,188,20,00:00:20
11128008,49490,195,21,00:00:21
11128008,49500,201,22,00:00:22
11128008,49510,209,23,00:00:23
11128008,49520,219,24,00:00:24
11128008,49530,231,25,00:00:25
11128008,49540,236,26,00:00:26
11128008,49550,240,27,00:00:27
11128008,49552,250,28,00:00:28
11128008,49554,252,29,00:00:29
11128008,49556,264,30,00:00:30
11128008,49558,271,31,00:00:31
11128008,49562,279,32,00:00:32
11128008,49564,296,33,00:00:33
11128008,49566,298,34,00:00:34
11128008,49568,301,35,00:00:35
11128008,49572,304,36,00:00:36
11128008,53850,309,37,00:00:37
11128008,53860,312,38,00:00:38
11128008,53870,315,39,00:00:39
11128008,47890,316,40,00:00:40
11128008,49574,320,41,00:00:41
11128008,49576,325,42,00:00:42
11128008,49592,330,43,00:00:43
11128008,49586,333,44,00:00:44
11128008,49588,336,45,00:00:45
11128008,31560,339,46,00:00:46
11128008,31580,343,47,00:00:47
11128008,31590,347,48,00:00:48
11128008,21292,350,49,00:00:49
11128008,21295,353,50,00:00:50
11128008,21350,355,51,00:00:51
11128008,21360,357,52,00:00:52
11128008,21370,360,53,00:00:53
11128008,21380,363,54,00:00:54
11128008,21390,365,55,00:00:55
11128008,21400,367,56,00:00:56
11128008,21410,368,57,00:00:57
11128008,36490,372,58,00:00:58
11128008,36500,375,59,00:00:59
11128008,36510,381,60,00:01:00
11128008,36520,390,61,00:01:01
11128008,36525,406,62,00:01:02
11128008,36522,427,63,00:01:03
11128008,36170,437,64,00:01:04
11128008,36180,442,65,00:01:05
11128008,36190,446,66,00:01:06
11128008,21420,451,67,00:01:07
11128008,21430,470,68,00:01:08
11128008,21440,475,69,00:01:09
11128008,36320,485,70,00:01:10
11128008,36330,503,71,00:01:11
11128008,40010,511,72,00:01:12
11128008,40012,521,73,00:01:13
11128008,36360,525,74,00:01:14
11128008,36370,529,75,00:01:15
11128008,36380,532,76,00:01:16
11128008,19790,539,77,00:01:17
11128008,19810,543,78,00:01:18
11128008,19830,546,79,00:01:19
11128008,19850,549,80,00:01:20
11128008,32011,558,81,00:01:21
11128008,31818,564,82,00:01:22
11128008,31830,571,83,00:01:23
11128008,31850,574,84,00:01:24
11128008,31871,579,85,00:01:25
11128008,31890,583,86,00:01:26
11128008,31900,586,87,00:01:27
11128008,31910,587,88,00:01:28
11128008,37150,590,89,00:01:29
11128008,37160,592,90,00:01:30
11128008,37170,595,91,00:01:31
11128008,37180,598,92,00:01:32
11128008,37200,601,93,00:01:33
11128008,37090,605,94,00:01:34
11128008,37100,608,95,00:01:35
11128008,37110,610,96,00:01:36
11128008,37130,613,97,00:01:37
11128009,59316,1,1,00:00:01
11128009,40823,22,2,00:00:02
11128009,40825,32,3,00:00:03
11128009,40826,39,4,00:00:04
11128009,40828,59,5,00:00:05
11128009,40811,65,6,00:00:06
11128009,40812,68,7,00:00:07
11128009,40813,72,8,00:00:08
11128009,50075,76,9,00:00:09
11128009,54206,84,10,00:00:10
11128009,60923,115,11,00:00:11
11128009,60920,137,12,00:00:12
11128009,60930,143,13,00:00:13
11128009,41131,150,14,00:00:14
11128009,58600,154,15,00:00:15
11128009,41134,163,16,00:00:16
11128009,41135,166,17,00:00:17
11128009,41136,176,18,00:00:18
11128009,41137,179,19,00:00:19
11128009,41138,188,20,00:00:20
11128009,49490,195,21,00:00:21
11128009,49500,201,22,00:00:22
11128009,49510,209,23,00:00:23
11128009,49520,219,24,00:00:24
11128009,49530,231,25,00:00:25
11128009,49540,236,26,00:00:26
11128009,49550,240,27,00:00:27
11128009,49552,250,28,00:00:28
11128009,49554,252,29,00:00:29
11128009,49556,264,30,00:00:30
11128009,49558,271,31,00:00:31
11128009,49562,279,32,00:00:32
11128009,49564,296,33,00:00:33
11128009,49566,298,34,00:00:34
11128009,49568,301,35,00:00:35
11128009,49572,304,36,00:00:36
11128009,53850,309,37,00:00:37
11128009,53860,312,38,00:00:38
11128009,53870,315,39,00:00:39
11128009,47890,316,40,00:00:40
11128009,49574,320,41,00:00:41
11128009,49576,325,42,00:00:42
11128009,49592,330,43,00:00:43
11128009,49586,333,44,00:00:44
11128009,49588,336,45,00:00:45
11128009,31560,339,46,00:00:46
11128009,31580,343,47,00:00:47
11128009,31590,347,48,00:00:48
11128009,21292,350,49,00:00:49
11128009,21295,353,50,00:00:50
11128009,21350,355,51,00:00:51
11128009,21360,357,52,00:00:52
11128009,21370,360,53,00:00:53
11128009,21380,363,54,00:00:54
11128009,21390,365,55,00:00:55
11128009,21400,367,56,00:00:56
11128009,21410,368,57,00:00:57
11128009,21420,374,58,00:00:58
11128009,21430,393,59,00:00:59
11128009,21440,398,60,00:01:00
11128009,36320,408,61,00:01:01
11128009,36330,426,62,00:01:02
11128009,40010,434,63,00:01:03
11128009,40012,444,64,00:01:04
11128009,36360,448,65,00:01:05
11128009,36370,452,66,00:01:06
11128009,36380,455,67,00:01:07
11128009,19790,462,68,00:01:08
11128009,19810,466,69,00:01:09
11128009,19830,469,70,00:01:10
11128009,19850,472,71,00:01:11
11128009,32011,481,72,00:01:12
11128009,31818,487,73,00:01:13
11128009,31830,494,74,00:01:14
11128009,31850,497,75,00:01:15
11128009,31871,502,76,00:01:16
11128009,31890,506,77,00:01:17
11128009,31900,509,78,00:01:18
11128009,31910,510,79,00:01:19
11128009,37150,513,80,00:01:20
11128009,37160,515,81,00:01:21
11128009,37170,518,82,00:01:22
11128009,37180,521,83,00:01:23
11128009,37200,524,84,00:01:24
11128009,37090,528,85,00:01:25
11128009,37100,531,86,00:01:26
11128009,37110,533,87,00:01:27
11128009,37130,536,88,00:01:28
11225003,74234,1,1,00:00:01
11225003,74731,8,2,00:00:02
11225003,74735,12,3,00:00:03
11225003,74721,26,4,00:00:04
11225003,85310,39,5,00:00:05
11225003,85320,45,6,00:00:06
11225003,85330,51,7,00:00:07
11225003,85340,55,8,00:00:08
11225003,85350,63,9,00:00:09
11225003,70220,66,10,00:00:10
11225003,82480,71,11,00:00:11
11225003,82490,75,12,00:00:12
11225003,82500,87,13,00:00:13
11225003,82510,95,14,00:00:14
11225003,82520,104,15,00:00:15
11225003,82530,111,16,00:00:16
11225003,82540,122,17,00:00:17
11225003,82550,126,18,00:00:18
11225003,69874,135,19,00:00:19
11225003,69882,139,20,00:00:20
11225003,69884,144,21,00:00:21
11225003,69890,149,22,00:00:22
11225003,69900,151,23,00:00:23
11225003,69910,156,24,00:00:24
11225003,69920,167,25,00:00:25
11225003,69928,172,26,00:00:26
11225003,69940,175,27,00:00:27
11225003,69950,205,28,00:00:28
11225003,69960,212,29,00:00:29
11225003,69970,223,30,00:00:30
11225003,69980,228,31,00:00:31
11225003,69990,233,32,00:00:32
11225003,70000,261,33,00:00:33
11225003,70002,266,34,00:00:34
11225003,70010,275,35,00:00:35
11225003,70020,282,36,00:00:36
11225003,70022,288,37,00:00:37
11225003,76527,299,38,00:00:38
11225003,76374,315,39,00:00:39
11225006,71345,1,1,00:00:01
11225006,71329,17,2,00:00:02
11225006,71327,20,3,00:00:03
11225006,73342,23,4,00:00:04
11225006,73366,29,5,00:00:05
11225006,73350,32,6,00:00:06
11225006,73352,34,7,00:00:07
11225006,73368,39,8,00:00:08
11225006,73380,42,9,00:00:09
11225006,72015,49,10,00:00:10
11225006,72030,64,11,00:00:11
11225006,72040,73,12,00:00:12
11225006,72050,92,13,00:00:13
11225006,73926,110,14,00:00:14
11225006,73925,119,15,00:00:15
11225006,73923,122,16,00:00:16
11225006,81532,128,17,00:00:17
11225006,81534,133,18,00:00:18
11225006,81536,143,19,00:00:19
11225006,81538,148,20,00:00:20
11225006,81540,151,21,00:00:21
11225006,81542,157,22,00:00:22
11225006,81544,160,23,00:00:23
11225006,81546,163,24,00:00:24
11225006,81548,165,25,00:00:25
11225006,81550,168,26,00:00:26
11225006,81552,173,27,00:00:27
11225006,81554,177,28,00:00:28
11225006,80514,181,29,00:00:29
11225006,80515,184,30,00:00:30
11225006,80519,218,31,00:00:31
11225006,80518,224,32,00:00:32
11225006,74714,257,33,00:00:33
11225006,74743,279,34,00:00:34
11225006,74226,284,35,00:00:35
11225006,74234,319,36,00:00:36
11225006,74731,326,37,00:00:37
11225006,74735,330,38,00:00:38
11225006,74721,344,39,00:00:39
11225006,85310,357,40,00:00:40
11225006,85320,363,41,00:00:41
11225006,85330,369,42,00:00:42
11225006,85340,373,43,00:00:43
11225006,85350,381,44,00:00:44
11225006,70220,384,45,00:00:45
11225006,82480,389,46,00:00:46
11225006,82490,393,47,00:00:47
11225006,82500,405,48,00:00:48
11225006,82510,413,49,00:00:49
11225006,82520,422,50,00:00:50
11225006,82530,429,51,00:00:51
11225006,82540,440,52,00:00:52
11225006,82550,444,53,00:00:53
11225006,69874,453,54,00:00:54
11225006,69882,457,55,00:00:55
11225006,69884,462,56,00:00:56
11225006,69890,467,57,00:00:57
11225006,69900,469,58,00:00:58
11225006,69910,474,59,00:00:59
11225006,69920,485,60,00:01:00
11225006,69928,490,61,00:01:01
11225006,69940,493,62,00:01:02
11225006,69950,523,63,00:01:03
11225006,69960,530,64,00:01:04
11225006,69970,541,65,00:01:05
11225006,69980,546,66,00:01:06
11225006,69990,551,67,00:01:07
11225006,70000,579,68,00:01:08
11225006,70002,584,69,00:01:09
11225006,70010,593,70,00:01:10
11225006,70020,600,71,00:01:11
11225006,70022,606,72,00:01:12
11225006,76527,617,73,00:01:13
11225006,76374,633,74,00:01:14
11230002,73814,1,1,00:00:01
11230002,74580,9,2,00:00:02
11230002,74590,12,3,00:00:03
11230002,74600,17,4,00:00:04
11230002,74610,24,5,00:00:05
11230002,74630,31,6,00:00:06
11230002,74640,34,7,00:00:07
11230002,74650,37,8,00:00:08
11230002,70490,43,9,00:00:09
11230002,70500,49,10,00:00:10
11230002,70510,52,11,00:00:11
11230002,70180,90,12,00:00:12
11230002,70184,93,13,00:00:13
11230002,70190,105,14,00:00:14
11230002,70200,117,15,00:00:15
11230002,70210,128,16,00:00:16
11230002,70220,137,17,00:00:17
11230002,82480,142,18,00:00:18
11230002,82672,145,19,00:00:19
11230002,82673,148,20,00:00:20
11230002,82674,154,21,00:00:21
11230002,82677,158,22,00:00:22
11230002,82678,163,23,00:00:23
11230002,82681,179,24,00:00:24
11230002,82683,225,25,00:00:25
11230002,76925,259,26,00:00:26
11230002,76312,305,27,00:00:27
11230002,76215,323,28,00:00:28
11230002,76216,329,29,00:00:29
11230002,76220,337,30,00:00:30
11230002,76224,347,31,00:00:31
11230002,76226,354,32,00:00:32
11230002,76305,383,33,00:00:33
11230002,76228,441,34,00:00:34
11230002,76234,473,35,00:00:35
11230002,76087,479,36,00:00:36
11230002,76084,484,37,00:00:37
11230002,76083,486,38,00:00:38
11230002,76082,495,39,00:00:39
11230002,76081,508,40,00:00:40
11230002,76036,517,41,00:00:41
11231001,73814,1,1,00:00:01
11231001,74580,9,2,00:00:02
11231001,74590,12,3,00:00:03
11231001,74600,17,4,00:00:04
11231001,74610,24,5,00:00:05
11231001,74630,31,6,00:00:06
11231001,74640,34,7,00:00:07
11231001,74650,37,8,00:00:08
11231001,70490,43,9,00:00:09
11231001,70500,49,10,00:00:10
11231001,70510,52,11,00:00:11
11231001,70180,90,12,00:00:12
11231001,70184,93,13,00:00:13
11231001,70190,105,14,00:00:14
11231001,70200,117,15,00:00:15
11231001,70210,128,16,00:00:16
11231001,70220,137,17,00:00:17
11231001,70230,149,18,00:00:18
11231001,70240,153,19,00:00:19
11231001,70250,155,20,00:00:20
11231001,70260,159,21,00:00:21
11231001,70270,162,22,00:00:22
11231001,70280,166,23,00:00:23
11231001,70290,170,24,00:00:24
11231001,70310,184,25,00:00:25
11231001,99746,209,26,00:00:26
11231001,70318,216,27,00:00:27
11231001,70317,225,28,00:00:28
11231001,70315,243,29,00:00:29
11231001,70314,255,30,00:00:30
11231001,70312,264,31,00:00:31
11231001,70006,278,32,00:00:32
11231001,70007,302,33,00:00:33
11231001,75949,327,34,00:00:34
11231001,70008,378,35,00:00:35
11231001,75993,383,36,00:00:36
11231001,78001,388,37,00:00:37
11231001,78003,403,38,00:00:38
11231001,77999,407,39,00:00:39
11231001,75992,416,40,00:00:40
11239005,73818,1,1,00:00:01
11239005,74575,23,2,00:00:02
11239005,70666,40,3,00:00:03
11239005,73840,53,4,00:00:04
11239005,74342,56,5,00:00:05
11239005,74344,64,6,00:00:06
11239005,74346,74,7,00:00:07
11239005,74347,77,8,00:00:08
11239005,74348,83,9,00:00:09
11239005,74352,94,10,00:00:10
11239005,74354,101,11,00:00:11
11239005,74710,107,12,00:00:12
11239005,74711,110,13,00:00:13
11239005,74714,131,14,00:00:14
11239005,74743,153,15,00:00:15
11239005,74226,158,16,00:00:16
11239005,74234,193,17,00:00:17
11239005,74737,205,18,00:00:18
11239005,74762,210,19,00:00:19
11239005,74766,218,20,00:00:20
11239005,74768,222,21,00:00:21
11239005,74772,228,22,00:00:22
11239005,81420,232,23,00:00:23
11239005,81422,238,24,00:00:24
11239005,81424,241,25,00:00:25
11239005,81426,250,26,00:00:26
11239005,81428,253,27,00:00:27
11239005,81430,260,28,00:00:28
11239005,81432,264,29,00:00:29
11239005,81434,267,30,00:00:30
11239005,99746,275,31,00:00:31
11239005,70318,282,32,00:00:32
11239005,70317,291,33,00:00:33
11239005,70315,309,34,00:00:34
11239005,70314,321,35,00:00:35
11239005,70312,330,36,00:00:36
11239005,76024,357,37,00:00:37
11239005,76030,377,38,00:00:38
11239005,76044,400,39,00:00:39
11239005,76023,406,40,00:00:40
11239005,76317,413,41,00:00:41
11239005,76298,418,42,00:00:42
11239005,76222,422,43,00:00:43
11239005,76224,442,44,00:00:44
11239005,76226,449,45,00:00:45
11239005,76305,478,46,00:00:46
11240002,46479,1,1,00:00:01
11240002,46474,18,2,00:00:02
11240002,46480,23,3,00:00:03
11240002,46490,25,4,00:00:04
11240002,46500,27,5,00:00:05
11240002,46510,29,6,00:00:06
11240002,46520,32,7,00:00:07
11240002,46530,37,8,00:00:08
11240002,46541,55,9,00:00:09
11240002,46550,97,10,00:00:10
11240002,46560,123,11,00:00:11
11240002,46565,127,12,00:00:12
11240002,46600,132,13,00:00:13
11240002,46610,138,14,00:00:14
11240002,46620,145,15,00:00:15
11240002,46630,149,16,00:00:16
11240002,40093,159,17,00:00:17
11240002,40097,176,18,00:00:18
11240002,40101,187,19,00:00:19
11240002,82796,232,20,00:00:20
11240002,82793,264,21,00:00:21
11240002,82795,293,22,00:00:22
11240002,82797,307,23,00:00:23
11240002,82798,323,24,00:00:24
11240002,65287,343,25,00:00:25
11240002,65400,356,26,00:00:26
11240002,65420,371,27,00:00:27
11240002,65432,377,28,00:00:28
11240002,65450,394,29,00:00:29
11240002,65460,397,30,00:00:30
11240002,65470,400,31,00:00:31
11240002,65480,404,32,00:00:32
11240002,65490,407,33,00:00:33
11240002,65500,421,34,00:00:34
11240002,65510,424,35,00:00:35
11240002,65520,447,36,00:00:36
11240002,65530,460,37,00:00:37
